Sample	Positions	Cs	Ts	Methylated	Coverage	Read	Experiment
D_Ko_C45_L_ADL_F-NO	118	812194	555215	59.4	1367409	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	119	816939	556005	59.5	1372944	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	120	818015	558276	59.44	1376291	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	121	815456	555798	59.47	1371254	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	122	813946	559383	59.27	1373329	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	123	816031	560115	59.3	1376146	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	124	814282	558282	59.33	1372564	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	125	815053	558706	59.33	1373759	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	126	814726	559389	59.29	1374115	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	127	814822	557415	59.38	1372237	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	128	809581	559552	59.13	1369133	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	129	806646	562347	58.92	1368993	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	130	808403	556576	59.22	1364979	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	131	811378	558658	59.22	1370036	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	132	802879	558546	58.97	1361425	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	133	810510	557714	59.24	1368224	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	134	811057	558247	59.23	1369304	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	135	804122	556926	59.08	1361048	R1	Co.Gar.WGBS
D_Ko_C45_L_ADL_F-NO	136	795060	554086	58.93	1349146	R1	Co.Gar.WGBS
