Focal_Region	Boots	Experiment	Variable
Undiverged	-0.129627990288949	HZ	FST
Focal	-0.0190142289134971	HZ	FST
Undiverged	-0.00521403855588878	HZ	FST
Focal	0.00359853419206637	HZ	FST
Undiverged	0.0721116419711188	HZ	FST
Focal	0.228638425421585	HZ	FST
Undiverged	-0.105568240528435	HZ	FST
Focal	0.110913698344503	HZ	FST
Undiverged	-0.0241931084417055	HZ	FST
Focal	0.118682663570769	HZ	FST
Undiverged	0.00303897371728154	HZ	FST
Focal	0.0804449363419279	HZ	FST
Undiverged	0.0962239492661968	HZ	FST
Focal	0.0215223709162212	HZ	FST
Undiverged	0.0791966725956127	HZ	FST
Focal	0.198946643681618	HZ	FST
Undiverged	-0.0150116958697949	HZ	FST
Focal	0.144473987373426	HZ	FST
Undiverged	0.038741938178243	HZ	FST
Focal	0.253002799822413	HZ	FST
Undiverged	-0.0120083828631339	HZ	FST
Focal	0.149455376810897	HZ	FST
Undiverged	0.110349587324145	HZ	FST
Focal	0.151091844225485	HZ	FST
Undiverged	-0.139768420388413	HZ	FST
Focal	0.0555402136558984	HZ	FST
Undiverged	0.17307557617552	HZ	FST
Focal	0.417623041092041	HZ	FST
Undiverged	-0.150277447793619	HZ	FST
Focal	0.0776861300223929	HZ	FST
Undiverged	0.00990292779118819	HZ	FST
Focal	0.038219992250568	HZ	FST
Undiverged	-0.0535803195342446	HZ	FST
Focal	0.163126272543343	HZ	FST
Undiverged	-0.0135066968566879	HZ	FST
Focal	0.100421186458454	HZ	FST
Undiverged	-0.131088382546583	HZ	FST
Focal	0.0116409745887767	HZ	FST
Undiverged	-0.098405883187834	HZ	FST
Focal	0.200956508918692	HZ	FST
Undiverged	0.0554435197990412	HZ	FST
Focal	0.301644676043264	HZ	FST
Undiverged	0.0831320216474342	HZ	FST
Focal	0.045578256413174	HZ	FST
Undiverged	0.00277075589280446	HZ	FST
Focal	0.0502307459989847	HZ	FST
Undiverged	0.157419389008144	HZ	FST
Focal	0.178323373046791	HZ	FST
Undiverged	-0.105273441596802	HZ	FST
Focal	0.236048991014704	HZ	FST
Undiverged	-0.0367726726010885	HZ	FST
Focal	0.235256521798378	HZ	FST
Undiverged	-0.120981308472926	HZ	FST
Focal	0.0893651762506363	HZ	FST
Undiverged	0.104523151400622	HZ	FST
Focal	0.250794621971599	HZ	FST
Undiverged	-0.0514315685152597	HZ	FST
Focal	0.221693429392436	HZ	FST
Undiverged	0.0142482832734202	HZ	FST
Focal	0.180276279798805	HZ	FST
Undiverged	0.101540227053943	HZ	FST
Focal	0.0854300338162621	HZ	FST
Undiverged	-0.072122549316122	HZ	FST
Focal	0.157182881857398	HZ	FST
Undiverged	-0.0758146558147791	HZ	FST
Focal	0.255128296897178	HZ	FST
Undiverged	0.095214260568684	HZ	FST
Focal	0.0234999053744306	HZ	FST
Undiverged	-0.0275684342055984	HZ	FST
Focal	0.138529913328899	HZ	FST
Undiverged	-0.0151692318715036	HZ	FST
Focal	0.124542329054741	HZ	FST
Undiverged	-0.0180207235902128	HZ	FST
Focal	0.15314304501838	HZ	FST
Undiverged	-0.0136081217760666	HZ	FST
Focal	0.186710713499903	HZ	FST
Undiverged	0.0692236420341996	HZ	FST
Focal	0.209706924804551	HZ	FST
Undiverged	-0.0683092083064153	HZ	FST
Focal	0.150089449654674	HZ	FST
Undiverged	-0.0301871945364736	HZ	FST
Focal	0.195555542777649	HZ	FST
Undiverged	0.181416705624914	HZ	FST
Focal	0.211159670391029	HZ	FST
Undiverged	-0.00264317217169513	HZ	FST
Focal	0.0996263889090337	HZ	FST
Undiverged	-0.100291217337913	HZ	FST
Focal	0.118455449211709	HZ	FST
Undiverged	0.00222934562072062	HZ	FST
Focal	0.0423930189788003	HZ	FST
Undiverged	-0.125139121792466	HZ	FST
Focal	0.0501347860601722	HZ	FST
Undiverged	-0.134365660576483	HZ	FST
Focal	0.0977506687476285	HZ	FST
Undiverged	0.103217917462114	HZ	FST
Focal	0.0482995962841041	HZ	FST
Undiverged	0.179450097245381	HZ	FST
Focal	0.0990251747371851	HZ	FST
Undiverged	0.214657576540382	HZ	FST
Focal	0.125635990795645	HZ	FST
Undiverged	-0.0809690567257265	HZ	FST
Focal	0.233680022864327	HZ	FST
Undiverged	0.121250363389901	HZ	FST
Focal	0.149981936506636	HZ	FST
Undiverged	-0.0345988042514298	HZ	FST
Focal	0.264655669301495	HZ	FST
Undiverged	-0.113008602920182	HZ	FST
Focal	0.031993052849008	HZ	FST
Undiverged	0.0616566471761279	HZ	FST
Focal	0.087141830164401	HZ	FST
Undiverged	0.0401888281136491	HZ	FST
Focal	0.253613448329135	HZ	FST
Undiverged	-0.131768589083887	HZ	FST
Focal	0.243194092610231	HZ	FST
Undiverged	0.0137317504647129	HZ	FST
Focal	0.0993979779473584	HZ	FST
Undiverged	-0.0512115062575367	HZ	FST
Focal	-0.0149299874959531	HZ	FST
Undiverged	0.017104304676601	HZ	FST
Focal	-0.108332554927828	HZ	FST
Undiverged	-0.0464808872629119	HZ	FST
Focal	0.143277724347578	HZ	FST
Undiverged	0.0933249304417275	HZ	FST
Focal	0.0899805812819524	HZ	FST
Undiverged	-0.0906629586009018	HZ	FST
Focal	0.0194506640731842	HZ	FST
Undiverged	0.0850207512241923	HZ	FST
Focal	0.104508955997378	HZ	FST
Undiverged	-0.00532904459919065	HZ	FST
Focal	0.220138970099749	HZ	FST
Undiverged	0.0325529313228102	HZ	FST
Focal	0.076900899122789	HZ	FST
Undiverged	0.15343647012217	HZ	FST
Focal	0.0953887838285136	HZ	FST
Undiverged	0.0300950258758933	HZ	FST
Focal	0.248968249393036	HZ	FST
Undiverged	0.0740628740319162	HZ	FST
Focal	0.162560481798646	HZ	FST
Undiverged	0.0537876837699015	HZ	FST
Focal	0.203238519594799	HZ	FST
Undiverged	-0.0903630081880896	HZ	FST
Focal	0.156909541218001	HZ	FST
Undiverged	-0.0282384127356906	HZ	FST
Focal	0.203620106555291	HZ	FST
Undiverged	-0.0150746771293569	HZ	FST
Focal	0.07527676334735	HZ	FST
Undiverged	0.0718464241599298	HZ	FST
Focal	0.198781778571355	HZ	FST
Undiverged	0.0409074604039773	HZ	FST
Focal	0.128584504396152	HZ	FST
Undiverged	-0.0656147774254921	HZ	FST
Focal	0.0273924064268424	HZ	FST
Undiverged	0.00499364498479216	HZ	FST
Focal	0.245814888316809	HZ	FST
Undiverged	0.0256839441614812	HZ	FST
Focal	0.0664164216494329	HZ	FST
Undiverged	-0.186445670836592	HZ	FST
Focal	0.215219579152149	HZ	FST
Undiverged	0.0336711235491457	HZ	FST
Focal	0.131059673756443	HZ	FST
Undiverged	0.0754124442939021	HZ	FST
Focal	0.189911804610151	HZ	FST
Undiverged	0.0281864571071508	HZ	FST
Focal	0.183228141880205	HZ	FST
Undiverged	0.028948319420623	HZ	FST
Focal	0.0178566465816749	HZ	FST
Undiverged	-0.00470152108445706	HZ	FST
Focal	0.278239757542218	HZ	FST
Undiverged	0.103873204702595	HZ	FST
Focal	0.151113150626767	HZ	FST
Undiverged	0.10041750761081	HZ	FST
Focal	0.0840295559091978	HZ	FST
Undiverged	-0.0266078978863371	HZ	FST
Focal	0.18384815302596	HZ	FST
Undiverged	-0.191233053720669	HZ	FST
Focal	0.0266829224207057	HZ	FST
Undiverged	-0.0493943680339181	HZ	FST
Focal	0.145480756463836	HZ	FST
Undiverged	0.0158720842738576	HZ	FST
Focal	-0.0303261396656351	HZ	FST
Undiverged	-0.00810608067273748	HZ	FST
Focal	0.23633344678176	HZ	FST
Undiverged	-0.0183267595111511	HZ	FST
Focal	0.055254358472295	HZ	FST
Undiverged	0.185917309826573	HZ	FST
Focal	0.109397446076329	HZ	FST
Undiverged	0.0034610746076377	HZ	FST
Focal	0.102523399494051	HZ	FST
Undiverged	-0.0760951035368068	HZ	FST
Focal	0.0926445774739983	HZ	FST
Undiverged	-0.0900151693659471	HZ	FST
Focal	0.275876085779896	HZ	FST
Undiverged	0.145302456157151	HZ	FST
Focal	0.116648978884019	HZ	FST
Undiverged	-0.0151948270720244	HZ	FST
Focal	0.227121996142826	HZ	FST
Undiverged	-0.193296766898231	HZ	FST
Focal	0.122588076797561	HZ	FST
Undiverged	-0.0330649448680101	HZ	FST
Focal	0.0720552045569691	HZ	FST
Undiverged	-0.146492249525598	HZ	FST
Focal	0.235255090437972	HZ	FST
Undiverged	0.0945827422174804	HZ	FST
Focal	0.128668642642242	HZ	FST
Undiverged	0.0297849080028266	HZ	FST
Focal	0.0994744398454611	HZ	FST
Undiverged	0.0189373468723173	HZ	FST
Focal	0.0214160285063922	HZ	FST
Undiverged	-0.100916612594512	HZ	FST
Focal	0.00744111729668098	HZ	FST
Undiverged	0.171275779023875	HZ	FST
Focal	0.208018701090249	HZ	FST
Undiverged	-0.0220549576898249	HZ	FST
Focal	0.261028597100549	HZ	FST
Undiverged	0.0887937756483992	HZ	FST
Focal	0.11984214661956	HZ	FST
Undiverged	0.0360364179959776	HZ	FST
Focal	0.205851448385494	HZ	FST
Undiverged	0.0786675292380008	HZ	FST
Focal	0.00290406849171615	HZ	FST
Undiverged	0.0430356919768088	HZ	FST
Focal	0.221823104633934	HZ	FST
Undiverged	0.0112089337715814	HZ	FST
Focal	0.25143294013124	HZ	FST
Undiverged	0.0386947913443378	HZ	FST
Focal	0.0156420469984422	HZ	FST
Undiverged	-0.0239304064865184	HZ	FST
Focal	0.207413326422938	HZ	FST
Undiverged	0.00902092428100416	HZ	FST
Focal	0.237040795148552	HZ	FST
Undiverged	0.0220849151420815	HZ	FST
Focal	0.295910429000961	HZ	FST
Undiverged	0.0367246135720627	HZ	FST
Focal	0.20569725527222	HZ	FST
Undiverged	-0.13619265248193	HZ	FST
Focal	0.300713614073053	HZ	FST
Undiverged	-0.135071294946968	HZ	FST
Focal	0.105231897907607	HZ	FST
Undiverged	-0.0294871090212122	HZ	FST
Focal	0.0186170633885789	HZ	FST
Undiverged	-0.0211821533463532	HZ	FST
Focal	0.114842309112225	HZ	FST
Undiverged	-0.083285821811395	HZ	FST
Focal	0.319353243291964	HZ	FST
Undiverged	0.0108997497061383	HZ	FST
Focal	0.128832556322418	HZ	FST
Undiverged	-0.113199324933942	HZ	FST
Focal	0.158294802333158	HZ	FST
Undiverged	0.0537664544235145	HZ	FST
Focal	-0.0015110121645032	HZ	FST
Undiverged	0.0382571251414646	HZ	FST
Focal	0.0486875256497239	HZ	FST
Undiverged	-0.12262641130799	HZ	FST
Focal	0.166096961549135	HZ	FST
Undiverged	-0.057989418283698	HZ	FST
Focal	0.156217541665545	HZ	FST
Undiverged	0.133227235703902	HZ	FST
Focal	0.0361060989075402	HZ	FST
Undiverged	0.0538345445158632	HZ	FST
Focal	0.10288447528411	HZ	FST
Undiverged	0.0160649914431972	HZ	FST
Focal	0.0619148375622848	HZ	FST
Undiverged	-0.111650079404155	HZ	FST
Focal	0.0953669534581429	HZ	FST
Undiverged	0.0358814555277118	HZ	FST
Focal	0.133021157964573	HZ	FST
Undiverged	0.042803664588669	HZ	FST
Focal	0.217296010036287	HZ	FST
Undiverged	-0.119223233743606	HZ	FST
Focal	0.245346988266085	HZ	FST
Undiverged	0.046612210097576	HZ	FST
Focal	-0.0407536581261016	HZ	FST
Undiverged	-0.0113394085133444	HZ	FST
Focal	0.181004326509753	HZ	FST
Undiverged	-0.0284939461908981	HZ	FST
Focal	-0.0122789955163196	HZ	FST
Undiverged	0.0404369640755286	HZ	FST
Focal	0.0203397132974066	HZ	FST
Undiverged	0.0769672140385603	HZ	FST
Focal	0.134918926037359	HZ	FST
Undiverged	0.0774132350658597	HZ	FST
Focal	0.111599761734858	HZ	FST
Undiverged	0.0792841113502641	HZ	FST
Focal	0.150939989297125	HZ	FST
Undiverged	-0.0212811568406621	HZ	FST
Focal	0.105614734688809	HZ	FST
Undiverged	-0.100786961229831	HZ	FST
Focal	0.145170598623185	HZ	FST
Undiverged	0.015737045898142	HZ	FST
Focal	0.236339793082531	HZ	FST
Undiverged	0.00962619036303518	HZ	FST
Focal	0.0718108549567263	HZ	FST
Undiverged	-0.0833773427496344	HZ	FST
Focal	0.296986435824814	HZ	FST
Undiverged	0.0812270086286582	HZ	FST
Focal	0.0839989929654816	HZ	FST
Undiverged	-0.0497643664289231	HZ	FST
Focal	0.0950122744226903	HZ	FST
Undiverged	0.00214565765000966	HZ	FST
Focal	0.298038194370207	HZ	FST
Undiverged	0.113507475317712	HZ	FST
Focal	0.112094866716802	HZ	FST
Undiverged	-0.155810113825224	HZ	FST
Focal	0.0457021977835905	HZ	FST
Undiverged	-0.00119632820719142	HZ	FST
Focal	0.28255987869911	HZ	FST
Undiverged	-0.0993992981876645	HZ	FST
Focal	0.199970126150712	HZ	FST
Undiverged	-0.0190942146564655	HZ	FST
Focal	0.206672667237847	HZ	FST
Undiverged	-0.050087399804834	HZ	FST
Focal	0.202498755560699	HZ	FST
Undiverged	-0.0254986861004507	HZ	FST
Focal	0.0925810774708734	HZ	FST
Undiverged	0.0185862966368017	HZ	FST
Focal	0.213838466663377	HZ	FST
Undiverged	-0.0652868158863179	HZ	FST
Focal	0.197550592807091	HZ	FST
Undiverged	0.0525333353777807	HZ	FST
Focal	0.0187343136151467	HZ	FST
Undiverged	-0.00525822601237091	HZ	FST
Focal	0.216364549473458	HZ	FST
Undiverged	0.0548572065540021	HZ	FST
Focal	0.0411819268056753	HZ	FST
Undiverged	-0.0536742845933027	HZ	FST
Focal	0.121950160929122	HZ	FST
Undiverged	-0.060540001371928	HZ	FST
Focal	0.0890259052687276	HZ	FST
Undiverged	-0.076660963707053	HZ	FST
Focal	0.0428418088758128	HZ	FST
Undiverged	0.070151182472788	HZ	FST
Focal	-0.0305887424496194	HZ	FST
Undiverged	-0.00697717293683716	HZ	FST
Focal	0.17315779801629	HZ	FST
Undiverged	0.0591315686606041	HZ	FST
Focal	0.0219094616522142	HZ	FST
Undiverged	-0.0273471546213128	HZ	FST
Focal	0.197920885060216	HZ	FST
Undiverged	0.000711706670389073	HZ	FST
Focal	0.0840827388413013	HZ	FST
Undiverged	-0.0790677378573196	HZ	FST
Focal	0.255960011446449	HZ	FST
Undiverged	0.0318168594160004	HZ	FST
Focal	0.214921765527574	HZ	FST
Undiverged	0.0112688493941377	HZ	FST
Focal	0.136359689444595	HZ	FST
Undiverged	0.047602931667457	HZ	FST
Focal	0.173763829646495	HZ	FST
Undiverged	-0.0545705315622635	HZ	FST
Focal	0.260885424293746	HZ	FST
Undiverged	-0.0409987126923131	HZ	FST
Focal	0.15801074523341	HZ	FST
Undiverged	0.124731197174609	HZ	FST
Focal	-0.085990242731	HZ	FST
Undiverged	0.0530590126510561	HZ	FST
Focal	0.0974183876404831	HZ	FST
Undiverged	0.0425632279495841	HZ	FST
Focal	0.191063201187702	HZ	FST
Undiverged	0.0119333152881258	HZ	FST
Focal	-0.0540025118901726	HZ	FST
Undiverged	0.0277373718904938	HZ	FST
Focal	-0.0181542487726314	HZ	FST
Undiverged	0.0381641155112709	HZ	FST
Focal	0.036060226654488	HZ	FST
Undiverged	0.0875633772409393	HZ	FST
Focal	0.190351967148325	HZ	FST
Undiverged	0.11077724463793	HZ	FST
Focal	0.0366818234420985	HZ	FST
Undiverged	0.0380376077009183	HZ	FST
Focal	0.0572171972692557	HZ	FST
Undiverged	-0.00235467749652694	HZ	FST
Focal	0.17283792447371	HZ	FST
Undiverged	0.0806571958795664	HZ	FST
Focal	0.182982175359426	HZ	FST
Undiverged	0.00614654677735308	HZ	FST
Focal	0.1442148715478	HZ	FST
Undiverged	-0.0508841277826007	HZ	FST
Focal	0.0742531699407132	HZ	FST
Undiverged	0.111754630541353	HZ	FST
Focal	0.166252722964545	HZ	FST
Undiverged	-0.114463053046001	HZ	FST
Focal	0.1230304300136	HZ	FST
Undiverged	0.185576727016304	HZ	FST
Focal	0.27616869313852	HZ	FST
Undiverged	0.0709353004278057	HZ	FST
Focal	0.0324809304196178	HZ	FST
Undiverged	0.0341683700483643	HZ	FST
Focal	0.199295860093216	HZ	FST
Undiverged	-0.0535701910047261	HZ	FST
Focal	0.276323673504516	HZ	FST
Undiverged	0.0381584861287099	HZ	FST
Focal	0.217889088839598	HZ	FST
Undiverged	0.135450140831973	HZ	FST
Focal	0.198023483154511	HZ	FST
Undiverged	-0.0799654308544456	HZ	FST
Focal	0.204751268902879	HZ	FST
Undiverged	0.036805212613714	HZ	FST
Focal	0.231403125057683	HZ	FST
Undiverged	-0.034885395649083	HZ	FST
Focal	-0.00121589840491603	HZ	FST
Undiverged	-0.109607840435778	HZ	FST
Focal	0.058000066474165	HZ	FST
Undiverged	0.0292328691460776	HZ	FST
Focal	0.174387727405474	HZ	FST
Undiverged	-0.0465502263833879	HZ	FST
Focal	0.246624885915521	HZ	FST
Undiverged	-0.20198216287328	HZ	FST
Focal	0.021798980477243	HZ	FST
Undiverged	-0.211752710478647	HZ	FST
Focal	0.0775224774014237	HZ	FST
Undiverged	0.00320958468736868	HZ	FST
Focal	-0.0224579760464515	HZ	FST
Undiverged	0.0619056436453304	HZ	FST
Focal	0.14137238208479	HZ	FST
Undiverged	-0.0211430605046865	HZ	FST
Focal	0.117294535884011	HZ	FST
Undiverged	-0.115942109253258	HZ	FST
Focal	0.0452638015631521	HZ	FST
Undiverged	-0.187422817182094	HZ	FST
Focal	0.0869562202818264	HZ	FST
Undiverged	0.0768127437196608	HZ	FST
Focal	0.238674896049543	HZ	FST
Undiverged	0.0324972694177373	HZ	FST
Focal	0.237061892994052	HZ	FST
Undiverged	-0.0824552345357481	HZ	FST
Focal	0.1990922112203	HZ	FST
Undiverged	0.114979918317847	HZ	FST
Focal	-0.0682733302507192	HZ	FST
Undiverged	0.0257365071956296	HZ	FST
Focal	0.138076920158737	HZ	FST
Undiverged	0.0884678813904256	HZ	FST
Focal	0.130884915014905	HZ	FST
Undiverged	-0.0528687414789355	HZ	FST
Focal	0.137051165166626	HZ	FST
Undiverged	0.0627005751398162	HZ	FST
Focal	0.0113622745802383	HZ	FST
Undiverged	0.131900632282649	HZ	FST
Focal	0.0845227965178106	HZ	FST
Undiverged	0.1649359480038	HZ	FST
Focal	0.193379079977511	HZ	FST
Undiverged	-0.0621253536824331	HZ	FST
Focal	0.100054022529476	HZ	FST
Undiverged	-0.0298478540907006	HZ	FST
Focal	0.147464333878887	HZ	FST
Undiverged	-0.0913669859455746	HZ	FST
Focal	0.0850610085679831	HZ	FST
Undiverged	0.00851902099483365	HZ	FST
Focal	0.135412940284471	HZ	FST
Undiverged	0.0288633470888621	HZ	FST
Focal	0.280311981069527	HZ	FST
Undiverged	-0.0155648119711544	HZ	FST
Focal	0.0155369954617766	HZ	FST
Undiverged	0.0276636326192537	HZ	FST
Focal	-0.0162530742552764	HZ	FST
Undiverged	0.0503127038504294	HZ	FST
Focal	0.185311085152216	HZ	FST
Undiverged	-0.169599021354109	HZ	FST
Focal	0.32065213717592	HZ	FST
Undiverged	-0.119567917697139	HZ	FST
Focal	-0.0817325656094569	HZ	FST
Undiverged	-0.101769773080814	HZ	FST
Focal	-0.0697123486418095	HZ	FST
Undiverged	-0.0029573685782246	HZ	FST
Focal	0.136509607729826	HZ	FST
Undiverged	-0.00724496811951325	HZ	FST
Focal	0.0374786350744446	HZ	FST
Undiverged	0.0185503846390325	HZ	FST
Focal	0.15770415228164	HZ	FST
Undiverged	0.00508240283785039	HZ	FST
Focal	0.146628249359349	HZ	FST
Undiverged	0.126435393030161	HZ	FST
Focal	-0.077229440269886	HZ	FST
Undiverged	-0.0788969146134518	HZ	FST
Focal	-0.0384396946462855	HZ	FST
Undiverged	-0.0468644541936179	HZ	FST
Focal	0.149975246967712	HZ	FST
Undiverged	-0.031200948395677	HZ	FST
Focal	0.0479831315318513	HZ	FST
Undiverged	-0.0467719087372632	HZ	FST
Focal	0.275268625236023	HZ	FST
Undiverged	0.0582588862167945	HZ	FST
Focal	-0.0524600872667544	HZ	FST
Undiverged	0.104648645588825	HZ	FST
Focal	0.28401166815806	HZ	FST
Undiverged	-0.11264140918031	HZ	FST
Focal	0.19021978192012	HZ	FST
Undiverged	0.176283827478793	HZ	FST
Focal	0.376091208972891	HZ	FST
Undiverged	-0.0274314853354263	HZ	FST
Focal	0.26208695675404	HZ	FST
Undiverged	0.0422664998523055	HZ	FST
Focal	0.0715106970300624	HZ	FST
Undiverged	0.114771401501178	HZ	FST
Focal	0.187550911029739	HZ	FST
Undiverged	0.0330297611792165	HZ	FST
Focal	0.103646633176178	HZ	FST
Undiverged	0.0981915206889284	HZ	FST
Focal	0.319079839051147	HZ	FST
Undiverged	0.0328460063235488	HZ	FST
Focal	0.0840244185837803	HZ	FST
Undiverged	-0.0103469199717278	HZ	FST
Focal	0.277696236236231	HZ	FST
Undiverged	-0.148802004060261	HZ	FST
Focal	0.147559777348406	HZ	FST
Undiverged	-0.10019368887299	HZ	FST
Focal	0.228364879973378	HZ	FST
Undiverged	0.055438906746253	HZ	FST
Focal	0.175181164278656	HZ	FST
Undiverged	0.0795087144536162	HZ	FST
Focal	0.0277978009127502	HZ	FST
Undiverged	0.106985992385533	HZ	FST
Focal	0.138490482385693	HZ	FST
Undiverged	0.0599594425664544	HZ	FST
Focal	0.109413318180637	HZ	FST
Undiverged	-0.0532597178145821	HZ	FST
Focal	0.0118394997995327	HZ	FST
Undiverged	-0.0956817358921784	HZ	FST
Focal	0.152232330899475	HZ	FST
Undiverged	0.1783809995347	HZ	FST
Focal	-0.00891368387326103	HZ	FST
Undiverged	-0.0053959836679842	HZ	FST
Focal	0.097048356166776	HZ	FST
Undiverged	0.0451839815598412	HZ	FST
Focal	0.160523697473715	HZ	FST
Undiverged	-0.0326543609876596	HZ	FST
Focal	0.224904216380076	HZ	FST
Undiverged	0.106303628209836	HZ	FST
Focal	0.175751229719115	HZ	FST
Undiverged	-0.0723130929061418	HZ	FST
Focal	0.0685577307731926	HZ	FST
Undiverged	0.0153146921399656	HZ	FST
Focal	0.13713922511532	HZ	FST
Undiverged	0.00222560208139921	HZ	FST
Focal	0.00708683997914046	HZ	FST
Undiverged	0.0151989551716176	HZ	FST
Focal	0.228695004581548	HZ	FST
Undiverged	-0.0991890157091848	HZ	FST
Focal	0.288705632588394	HZ	FST
Undiverged	0.0811111261359697	HZ	FST
Focal	-0.0905704030174112	HZ	FST
Undiverged	0.0618784630959136	HZ	FST
Focal	0.102027382815089	HZ	FST
Undiverged	0.0536384324003284	HZ	FST
Focal	0.184530736419837	HZ	FST
Undiverged	0.104629559307734	HZ	FST
Focal	0.134916086149764	HZ	FST
Undiverged	-0.0438591317833662	HZ	FST
Focal	0.154833443960484	HZ	FST
Undiverged	-0.0354101426846247	HZ	FST
Focal	0.0641095788862075	HZ	FST
Undiverged	-0.0383128220750877	HZ	FST
Focal	0.266070761026341	HZ	FST
Undiverged	0.0438792627621904	HZ	FST
Focal	0.269838513815588	HZ	FST
Undiverged	-0.156964128181435	HZ	FST
Focal	0.0177360713979405	HZ	FST
Undiverged	-0.0243081735659821	HZ	FST
Focal	0.208108348195933	HZ	FST
Undiverged	-0.0767781995272823	HZ	FST
Focal	0.0655457544276559	HZ	FST
Undiverged	-0.0291976433144722	HZ	FST
Focal	0.0501910386531513	HZ	FST
Undiverged	0.0601758130550358	HZ	FST
Focal	0.0516388787834163	HZ	FST
Undiverged	0.0369132517232129	HZ	FST
Focal	0.225545654245862	HZ	FST
Undiverged	-0.0618989342828354	HZ	FST
Focal	0.105230433888764	HZ	FST
Undiverged	0.0221750969961128	HZ	FST
Focal	0.287068027454309	HZ	FST
Undiverged	0.101772174284455	HZ	FST
Focal	0.276416100180748	HZ	FST
Undiverged	0.0552464729737388	HZ	FST
Focal	0.0300345168214117	HZ	FST
Undiverged	0.0822510479197469	HZ	FST
Focal	0.199334775990407	HZ	FST
Undiverged	-0.00558643263860339	HZ	FST
Focal	0.235511553100714	HZ	FST
Undiverged	0.0345520705942916	HZ	FST
Focal	0.16237891315377	HZ	FST
Undiverged	0.0635392686661993	HZ	FST
Focal	0.0978348297705319	HZ	FST
Undiverged	0.0540209149471714	HZ	FST
Focal	0.281490692515283	HZ	FST
Undiverged	0.0785730484950445	HZ	FST
Focal	0.0137872341125108	HZ	FST
Undiverged	-0.0448536812320602	HZ	FST
Focal	0.26175853549488	HZ	FST
Undiverged	-0.0254537830175045	HZ	FST
Focal	-0.0308122040359794	HZ	FST
Undiverged	0.0814869506448875	HZ	FST
Focal	0.367628976797902	HZ	FST
Undiverged	0.00630383530045854	HZ	FST
Focal	0.134364726702835	HZ	FST
Undiverged	0.141605542404653	HZ	FST
Focal	0.244597520076925	HZ	FST
Undiverged	0.170089988334025	HZ	FST
Focal	0.0847510324785307	HZ	FST
Undiverged	0.0794790433956031	HZ	FST
Focal	0.0251865108874182	HZ	FST
Undiverged	-0.0328515021291472	HZ	FST
Focal	-0.162456686597809	HZ	FST
Undiverged	-0.110558060355526	HZ	FST
Focal	0.197399891994161	HZ	FST
Undiverged	-0.102985075864588	HZ	FST
Focal	0.069866007525278	HZ	FST
Undiverged	-0.187890310055302	HZ	FST
Focal	0.177683367733907	HZ	FST
Undiverged	0.14871166661309	HZ	FST
Focal	0.142411248080198	HZ	FST
Undiverged	0.124999451348019	HZ	FST
Focal	0.222912314736918	HZ	FST
Undiverged	0.0478406698115987	HZ	FST
Focal	0.201378187419121	WGBS	HapD
Undiverged	0.0489668954391425	WGBS	HapD
Focal	0.224417201476648	WGBS	HapD
Undiverged	0.153035123339798	WGBS	HapD
Focal	0.21840047121027	WGBS	HapD
Undiverged	0.182822077626205	WGBS	HapD
Focal	0.266587008972034	WGBS	HapD
Undiverged	0.154001912497317	WGBS	HapD
Focal	0.24761364269813	WGBS	HapD
Undiverged	0.121325604712176	WGBS	HapD
Focal	0.231388789737714	WGBS	HapD
Undiverged	0.0401651039434775	WGBS	HapD
Focal	0.25092656004374	WGBS	HapD
Undiverged	0.010780976113315	WGBS	HapD
Focal	0.158597977051725	WGBS	HapD
Undiverged	0.100647990192049	WGBS	HapD
Focal	0.241473047580524	WGBS	HapD
Undiverged	0.0111861485514989	WGBS	HapD
Focal	0.218936426314363	WGBS	HapD
Undiverged	-0.00458937265858366	WGBS	HapD
Focal	0.216262873822627	WGBS	HapD
Undiverged	0.044196043410539	WGBS	HapD
Focal	0.211256292190602	WGBS	HapD
Undiverged	0.0993361730093677	WGBS	HapD
Focal	0.262991575133993	WGBS	HapD
Undiverged	0.0913238770075545	WGBS	HapD
